model,price,reviews,sells,url,vendor
Archer,198,125,2420,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-c50-v1-4-antenas-branco-220v/p/MLB17894917?pdp_filters=category:MLB5867,TP-Link
,114.90,"5,208",404,https://produto.mercadolivre.com.br/MLB-1811697803-repetidor-wifi-4-antenas-amplificador-de-sinal-500mbs-link-_JM,
,144.50,"8,746",11,https://produto.mercadolivre.com.br/MLB-855004561-repetidor-wi-fi-tp-link-n-300mbps-indoor-tl-wa850re-_JM,
,115,397,10,https://produto.mercadolivre.com.br/MLB-2143952222-roteador-repetidor-access-point-tplink-tl-wr829n-ipv6-wisp-_JM,
,599.46,8,96,https://produto.mercadolivre.com.br/MLB-1811826726-roteador-wireless-deco-m3-ac1200-2-pecas-tp-link-_JM,
,199,710,1585,https://produto.mercadolivre.com.br/MLB-1691454188-roteador-wi-fi-dual-band-433-mbps-archer-c21-ac750-tp-link-_JM,
,383,43,4,https://produto.mercadolivre.com.br/MLB-2692343856-sistema-wi-fi-mesh-roteador-d-link-dir-3040-preto-100v240v-_JM,
,1559.99,137,15,https://produto.mercadolivre.com.br/MLB-2201618522-roteador-bridge-mikrotik-4011-series-rb4011igsrm-preto-_JM,
,349.90,395,14,https://produto.mercadolivre.com.br/MLB-1363376588-roteador-mesh-cosmo-dualband-5ghz-867mbps-24ghz-300mbps-_JM,
,269,420,11,https://produto.mercadolivre.com.br/MLB-1388391730-roteador-tp-link-tl-r470t-4-wan-load-balance-ate-4-links-_JM,
,581.82,26,402,https://produto.mercadolivre.com.br/MLB-898648181-dwr922-d-link-modem-roteador-wifi-3g-4g-antena-externa-rural-_JM,
,202.85,602,3,https://produto.mercadolivre.com.br/MLB-2193573713-roteador-wifi-gigabit-101001000-ac-1200-mbps-c-nf-4-anten-_JM,
,109.98,"2,462",8,https://produto.mercadolivre.com.br/MLB-2702825338-roteador-tp-link-tl-wr840n-branco-_JM,
,159,"1,661",4,https://produto.mercadolivre.com.br/MLB-2630606810-roteador-intelbras-action-rf-1200-preto-100v240v-_JM,
,217.90,547,17,https://produto.mercadolivre.com.br/MLB-2636781587-roteador-tenda-ac10-preto-gigabit-mu-mimo-dual-band-ac1200-_JM,
,218.23,705,54,https://produto.mercadolivre.com.br/MLB-2005956830-roteador-tp-link-archer-c50-branco-_JM,
,389,347,87,https://produto.mercadolivre.com.br/MLB-2180858108-conjunto-roteador-intelbras-mesh-twibi-fast-2-unidades-_JM,
,264.20,414,19,https://produto.mercadolivre.com.br/MLB-2202463815-roteador-wireless-tp-link-ac1200-dual-band-ec220-g5-gigabit-_JM,
,1340,"1,113",9,https://produto.mercadolivre.com.br/MLB-2186650998-access-point-roteador-wi-fi-mesh-tp-link-deco-m5-3-unidades-_JM,
AC15,460,24,206,https://www.mercadolivre.com.br/roteador-tenda-ac15-preto-100v240v/p/MLB8059374?pdp_filters=category:MLB5867,Tenda
DAP-2230,588,5,205,https://www.mercadolivre.com.br/access-point-d-link-dap-2230-branco-100v240v/p/MLB15316454?pdp_filters=category:MLB5867,D-Link
,3639.99,64,21,https://produto.mercadolivre.com.br/MLB-1513997473-mikrotik-cloud-core-router-ccr1009-7g-1c-1s-c-nota-em-12x-_JM,
,78.98,"5,208",36,https://produto.mercadolivre.com.br/MLB-1662210616-roteador-repetidor-access-point-2800mbps-4-antenas-wps-_JM,
,209.10,127,7,https://produto.mercadolivre.com.br/MLB-1871191073-access-point-mikrotik-routerboard-hap-lite-rb941-2nd-tc-_JM,
,29,48,1,https://produto.mercadolivre.com.br/MLB-2223708401-placa-base-roteador-sem-fio-iwr-1000n3000n-intelbras-_JM,
,559,43,2,https://produto.mercadolivre.com.br/MLB-2644422462-roteador-d-link-exo-dir-3040-preto-100vsistema-wi-fi-mesh-_JM,
,299,708,464,https://produto.mercadolivre.com.br/MLB-1891038357-repetidor-de-sinal-wi-fi-tp-link-re305-ac1200-dual-band-_JM,
,59.90,13,260,https://produto.mercadolivre.com.br/MLB-2015399844-repetidor-amplificador-de-sinal-wifi-900mbps-botao-wps-_JM,
,148.71,"4,891",5,https://produto.mercadolivre.com.br/MLB-2076258188-repetidor-expansor-tp-link-wi-fi-network-300mbps-tl-wa850re-_JM,
,873.23,60,22,https://produto.mercadolivre.com.br/MLB-1769562471-mikrotik-routerboard-rb-omnitik-upa-5hnd-l5-nf-_JM,
RouterBOARD,358,4,836,https://www.mercadolivre.com.br/access-point-outdoor-mikrotik-routerboard-sxtsq-5-rbsxtsq5hpnd-branco-e-cinza/p/MLB11711534?pdp_filters=category:MLB5867,MikroTik
,589.90,201,1,https://produto.mercadolivre.com.br/MLB-2043213845-roteador-mikrotik-routerboard-rb-750gr3-hex-5-portas-gigabit-_JM,
,490,812,107,https://produto.mercadolivre.com.br/MLB-1862739350-kit-com-10-roteador-intelbras-rf-301k-_JM,
,2100,"2,462",1,https://produto.mercadolivre.com.br/MLB-2688778555-roteador-tp-link-tl-wr840n-849n-com-fontes-50und-_JM,
,650,"2,462",4,https://produto.mercadolivre.com.br/MLB-2678923767-roteador-tp-link-tl-wr840n-849-branco-15-und-completos-_JM,
,490,"1,033",51,https://produto.mercadolivre.com.br/MLB-1697858895-10-roteador-wireless-keo-301-_JM,
,2100,"2,462",3,https://produto.mercadolivre.com.br/MLB-2683423112-50-roteador-tp-link-tl-wr840n-tl-wr849n-promoco-com-fontes-_JM,
,1500,"4,972",3,https://produto.mercadolivre.com.br/MLB-2706884156-roteador-wireless-tp-link-archer-ac20-ac750-kit-20-unidades-_JM,
,380,747,6,https://produto.mercadolivre.com.br/MLB-2662484066-10-roteador-intelbras-iwr-3000n-branco-com-fontes-testado-_JM,
,1899,8,1,https://produto.mercadolivre.com.br/MLB-2121618544-roteador-vpn-cisco-rv320-dual-gigabit-wan-_JM,
,50.51,"3,582",1,https://produto.mercadolivre.com.br/MLB-2041359696-roteador-tp-link-tl-wr849n-branco-leia-a-descrico-_JM,
,349,747,3,https://produto.mercadolivre.com.br/MLB-2659491226-10-fonte-ubiquit-24v-05a-com-cabo-de-energia-limpas-tudo-ok-_JM,
,350,747,1,https://produto.mercadolivre.com.br/MLB-2688792746-fonte-ubnt-original-com-cabo-de-energia-10unidades-_JM,
,8,367,6,https://produto.mercadolivre.com.br/MLB-1807828726-configuraco-mikrotik-loadbalance-monitoramento-_JM,
,420,"2,462",5,https://produto.mercadolivre.com.br/MLB-2683439708-10-roteador-tp-link-tl-wr840n-849n-com-fonte-promoco-branco-_JM,
,759,"4,972",2,https://produto.mercadolivre.com.br/MLB-2706890405-roteador-wireless-tp-link-archer-ac20-ac750-kit-10-unidades-_JM,
,699,"4,972",22,https://produto.mercadolivre.com.br/MLB-2651418678-10-roteador-tp-link-archer-ac-c20-com-fontes-migrados-_JM,
,450,49,1,https://produto.mercadolivre.com.br/MLB-2676383250-tplink-740n-_JM,
,109.70,8,6,https://produto.mercadolivre.com.br/MLB-2616717176-kit-03-ubiquiti-bullet2-_JM,
,850,"2,462",3,https://produto.mercadolivre.com.br/MLB-2681921091-20-roteador-tp-link-tl-wr840n-849n-com-fontes-tudo-testado-_JM,
,850,"2,462",15,https://produto.mercadolivre.com.br/MLB-2651393329-20-roteador-tp-link-tl-wr840n-849n-com-fontes-brancos-_JM,
,840,4,8,https://produto.mercadolivre.com.br/MLB-2704949083-kit-20-roteador-intelbras-rf301k-com-fonte-tudo-testado-_JM,
,420,"2,462",19,https://produto.mercadolivre.com.br/MLB-2651399558-10-roteador-tp-link-tl-wr840n-849n-com-fontes-testado-branco-_JM,
,150,48,7,https://produto.mercadolivre.com.br/MLB-2680952565-roteador-intelbras-iwr-1000n-branco-kit-10-sem-fonte-_JM,
,420,4,9,https://produto.mercadolivre.com.br/MLB-2663532948-kit-10-roteador-intelbras-rf301k-com-fonte-tudo-testado-_JM,
,387.80,202,4,https://produto.mercadolivre.com.br/MLB-2138145088-roteador-huawei-ax3-pro-ws7200-quad-core-wifi-6-plus-256-mb-_JM,
,199,684,3,https://produto.mercadolivre.com.br/MLB-2712682221-mikrotik-routerboard-rb-941-2nd-tc-l4-hap-lite-_JM,
,294.88,708,290,https://produto.mercadolivre.com.br/MLB-1081333217-repetidor-sinal-wi-fi-tp-link-re305-dual-band-ac1200-867mbps-_JM,
,110,21,3,https://produto.mercadolivre.com.br/MLB-2065788776-roteador-tp-link-wireless-wr820n-300-mbps-5dbi-_JM,
,1088.23,33,295,https://produto.mercadolivre.com.br/MLB-1839082287-roteador-wifi-6-gigabit-ax5400-dual-band-archer-ax73-_JM,
,149,89,8,https://produto.mercadolivre.com.br/MLB-1654315797-roteador-tp-link-wireless-tl-wr-840n-2-antenas-300mbps-_JM,
Halo S12,290,21,344,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-range-extender-mercusys-halo-s12-v1-branco-2-unidades/p/MLB16139808?pdp_filters=item_id:MLB1987059516,Mercusys
,99.69,89,7,https://produto.mercadolivre.com.br/MLB-2632899387-roteador-xiaomi-mi-routerlongo-alcance-_JM,
,320,145,1,https://produto.mercadolivre.com.br/MLB-2012854093-roteador-wifi-intelbras-4-antenas-1-porta-wan-giga-gf-1200-_JM,
,126.25,38,1053,https://produto.mercadolivre.com.br/MLB-1947464182-extensor-repetidor-de-sinal-wi-fi-1200-mbps-_JM,
,256,5,1,https://produto.mercadolivre.com.br/MLB-2198349099-sistema-wi-fi-mesh-roteador-zte-space-zt196-110v220v-_JM,
Omada,814.30,17,841,https://www.mercadolivre.com.br/access-point-outdoor-wmm-tp-link-omada-eap225-outdoor-v1-branco-220v/p/MLB18459896?pdp_filters=item_id:MLB1968298750,TP-Link
RE305,319,7,188,https://www.mercadolivre.com.br/access-point-range-extender-sistema-wi-fi-mesh-tp-link-re305-v3-branco/p/MLB17944102?pdp_filters=category:MLB5867,TP-Link
,749.90,"4,972",6,https://produto.mercadolivre.com.br/MLB-2689612240-10-tplink-archer-c20-_JM,
,259.49,64,1,https://produto.mercadolivre.com.br/MLB-2011941235-roteador-tp-link-load-balance-tl-r470t-preto-110v220v-_JM,
,64.85,9,388,https://produto.mercadolivre.com.br/MLB-1390758453-repetidor-t90-ampliador-de-sinal-wireless-300mbps-sjuros-_JM,
,273,423,4,https://produto.mercadolivre.com.br/MLB-1887732326-roteador-sistema-wi-fi-mesh-tp-link-deco-e4-100v240v-_JM,
,589.90,9,349,https://produto.mercadolivre.com.br/MLB-2200964512-amplimax-fit-elsys-modem-externo-3g-4g-dados-internet-rural-_JM,
,202,"1,130",85,https://produto.mercadolivre.com.br/MLB-2077329435-roteador-access-point-tp-link-archer-c50-branco-_JM,
,62.99,5,79,https://produto.mercadolivre.com.br/MLB-2199690929-repetidor-de-sinal-wifi-expansor-wireless-300m-sem-fio-novo-_JM,
,86.19,969,13,https://produto.mercadolivre.com.br/MLB-1918247752-repetidor-xiaomi-mi-pro-300m-preto-100v240v-_JM,
,109.90,384,21,https://produto.mercadolivre.com.br/MLB-2193239669-repetidor-wifi-2800m-4-antenas-pixlink-amplificador-500mbps-_JM,
,1180,"1,661",1,https://produto.mercadolivre.com.br/MLB-1988732479-kit-10-roteador-intelbras-wireless-action-rf-1200-dual-band-_JM,
,108.44,"1,229",2,https://produto.mercadolivre.com.br/MLB-1933656431-roteador-mercusys-wireless-n-300mbps-mw301r-nf-e-_JM,
,279,"6,675",10,https://produto.mercadolivre.com.br/MLB-1961152372-roteador-tp-link-archer-c60-ac1350-dual-band-_JM,
,1730,747,1,https://produto.mercadolivre.com.br/MLB-2659467542-50-fonte-ubiquit-24v-05a-com-cabo-de-energia-limpas-tudo-ok-_JM,
,2450,"1,033",4,https://produto.mercadolivre.com.br/MLB-2651834398-kit-com-50-roteador-intelbras-rf-301k-_JM,
,490.49,50,12,https://produto.mercadolivre.com.br/MLB-1743696096-02-nanostation-nano-loco-m5-58ghz-com-fonte-usado-_JM,
,980,"4,972",2,https://produto.mercadolivre.com.br/MLB-1988717807-kit-10-roteador-wireless-tp-link-dual-band-ac750-archer-c20-_JM,
,1125,747,1,https://produto.mercadolivre.com.br/MLB-2675838783-30-roteador-intelbras-iwr-3000n-com-fonte-brancos-testados-_JM,
,1380,"4,972",4,https://produto.mercadolivre.com.br/MLB-2668981265-kit-20-roteador-tp-link-archer-c20-com-fontes-resetados-_JM,
,40,49,8,https://produto.mercadolivre.com.br/MLB-2217749997-roteador-tp-link-tl-wr740n-wireless-n-150mbps-_JM,
,900,121,1,https://produto.mercadolivre.com.br/MLB-2707537286-mikrotik-routerboard-sxt-lite5-rbsxt5ndr2-5unidades--_JM,
,890,33,4,https://produto.mercadolivre.com.br/MLB-2707647862-mikrotik-routerboard-rb1100-ahx2-_JM,
,100,"8,746",1,https://produto.mercadolivre.com.br/MLB-1895829744-repetidor-extensor-sinal-wi-fi-tp-link-modelo-tl-wa850re-_JM,
,450,"3,582",40,https://produto.mercadolivre.com.br/MLB-2120671215-10-roteador-tp-link-tl-wr849n-branco-e-prata-oportunidade-_JM,
,89.90,384,856,https://produto.mercadolivre.com.br/MLB-2618331095-repetidor-wifi-2800m-4-antenas-amplificador-de-sinal-_JM,
,400,747,1,https://produto.mercadolivre.com.br/MLB-2650419612-fontes-12v-1a-plug-p4-50-pc-sem-uso-padro-brasil-_JM,
,689,747,1,https://produto.mercadolivre.com.br/MLB-2659486679-20-fonte-ubiquit-24v-05a-com-cabo-de-energia-limpas-tudo-ok-_JM,
,1299,"2,462",2,https://produto.mercadolivre.com.br/MLB-2665882440-roteador-tp-link-tl-wr840n-849n-com-fonte-30-pc-completos-_JM,
,380,"1,033",22,https://produto.mercadolivre.com.br/MLB-2702225890-10-roteador-intelbras-rf-301k-300-megas-preto-110v220v-_JM,
,1470,"1,033",3,https://produto.mercadolivre.com.br/MLB-2056196196-kit-com-30-roteador-intelbras-rf-301k-_JM,
,1730,747,1,https://produto.mercadolivre.com.br/MLB-2685750373-fontes-24v-ubnt-com-50-und-com-cabo-energia-com-garantia-_JM,
Archer,145,710,18471,https://www.mercadolivre.com.br/access-point-repetidor-roteador-tp-link-archer-c21-v1-branco-100v240v/p/MLB16233419?pdp_filters=item_id:MLB2630390293,TP-Link
,2050,"4,972",1,https://produto.mercadolivre.com.br/MLB-2705999314-roteador-tp-link-archer-c20-com-fontes-tudo-testado-30-pecas-_JM,
,2100,4,1,https://produto.mercadolivre.com.br/MLB-2704974521-kit-50-roteador-intelbras-rf301k-com-fonte-tudo-testado-_JM,
,3900,49,2,https://produto.mercadolivre.com.br/MLB-2677159630-kit-ubiquiti-nlm5-_JM,
,40,"3,582",155,https://produto.mercadolivre.com.br/MLB-2120713197-roteador-tp-link-tl-wr849n-branco-e-prata-110v220v-_JM,
,750,747,5,https://produto.mercadolivre.com.br/MLB-2662296061-20-roteador-intelbras-iwr-3000n-com-fonte-brancos-testados-_JM,
,680,"2,462",4,https://produto.mercadolivre.com.br/MLB-2662825389-15-roteador-tp-link-tl-wr840n-849n-com-fontes-_JM,
,1350,174,3,https://produto.mercadolivre.com.br/MLB-2696749660-lote-704-_JM,
,399,43,2,https://produto.mercadolivre.com.br/MLB-2614967677-roteador-wireless-com-6-antenas-d-link-dir-3040-ac3000-exo-s-_JM,
,184.90,20,4,https://produto.mercadolivre.com.br/MLB-2665778323-access-point-range-extender-xiaomi-mi-ra75-preto-100v240v-_JM,
SafeStream,481,9,246,https://www.mercadolivre.com.br/roteador-tp-link-safestream-tl-r600vpn-v4-preto-220v/p/MLB18351355?pdp_filters=category:MLB5867,TP-Link
,31.59,6,354,https://produto.mercadolivre.com.br/MLB-1814125451-kit-3-suportes-de-parede-triangular-para-roteador-tp-link-m5-_JM,
,404.70,547,1,https://produto.mercadolivre.com.br/MLB-2050557485-roteador-gamer-duaband-ac-1200mbps-gigabit-ac10-tenda-_JM,
,1398,137,12,https://produto.mercadolivre.com.br/MLB-2209054788-roteador-bridge-mikrotik-the-4011-series-rb4011igsrm-preto-_JM,
,149,45,18,https://produto.mercadolivre.com.br/MLB-2220606628-roteador-tenda-_JM,
,678.99,5,94,https://produto.mercadolivre.com.br/MLB-1348833716-kit-internet-telefone-rural-roteador-3g-wifi-antena-cabos-_JM,
,87.99,"5,208",141,https://produto.mercadolivre.com.br/MLB-1199986955-repetidor-de-sinal-wifi-amplificador-sinal-internet-wireless-_JM,
,691,33,12,https://produto.mercadolivre.com.br/MLB-2624610881-access-point-ubiquiti-liteap-lap-120-branco-_JM,
,339.89,76,9,https://produto.mercadolivre.com.br/MLB-2012855410-roteador-tp-link-archer-ec230-g1-wisp-preset-ac1350-wireless-_JM,
,1000,49,18,https://produto.mercadolivre.com.br/MLB-2652929497-nanostation-m5-16db-_JM,
,259.95,"6,675",2,https://produto.mercadolivre.com.br/MLB-2690676615-roteador-access-point-tp-link-archer-c60-branco-_JM,
,279.90,"1,350",1,https://produto.mercadolivre.com.br/MLB-2086921846-roteador-intelbras-wireless-1200mbps-preto-rf1200-_JM,
,200,"1,229",5,https://produto.mercadolivre.com.br/MLB-2665726871-roteador-mercusys-mw301r-v1-kit-com-5-unidades-usados-_JM,
,309.90,6,28,https://produto.mercadolivre.com.br/MLB-1832115185-roteador-tp-link-archer-c6-wireless-gigabit-mu-mimo-ac1200-_JM,
,125.90,"3,582",23,https://produto.mercadolivre.com.br/MLB-1325388947-roteador-tp-link-wireless-n300-mbps-tlwr-849n-_JM,
,249,14,1,https://produto.mercadolivre.com.br/MLB-2639056105-roteador-asus-rt-ac1200-v2-ac1200-dband-4-antenas-mimo-ipv6-_JM,
,78.20,"1,229",500,https://produto.mercadolivre.com.br/MLB-1912698848-roteador-wireless-tplink-mercusys-mw301r-300mbps-envio-24hs-_JM,
,269,376,22,https://produto.mercadolivre.com.br/MLB-2709667177-roteador-tp-link-archer-c6-wireless-gigabit-mu-mimo-ac1200-_JM,
,514,83,15,https://produto.mercadolivre.com.br/MLB-2108418258-mikrotik-routerboard-rb-d52g-5hacd2hnd-tc-hap-ac-2-l4-_JM,
,113.75,"5,208",433,https://produto.mercadolivre.com.br/MLB-1690085917-repetidor-4-antenas-wifi-amplificador-de-sinal-2800m-pixlink-_JM,
,110,5,68,https://produto.mercadolivre.com.br/MLB-2146676199-repetidor-sinal-sem-fio-alta-velocidade-longa-distancia-wifi-_JM,
,650,60,25,https://produto.mercadolivre.com.br/MLB-2170824058-access-point-outdoor-mikrotik-omnitik-5-rbomnitiku-5hnd-_JM,
,179,"1,350",26,https://produto.mercadolivre.com.br/MLB-2119151143-roteador-intelbras-wireless-dual-band-action-rf-1200-preto-_JM,
,68.30,43,1067,https://produto.mercadolivre.com.br/MLB-1752436004-repetidor-de-sinal-wifi-wireless-roteador-2-antenas-1200mbps-_JM,
,100,969,20,https://produto.mercadolivre.com.br/MLB-2603648537-repetidor-range-extender-mi-wi-fi-pro-r03-preto-100v240v-_JM,
Deco X20,1397,58,405,https://www.mercadolivre.com.br/access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-x20-branco-220v-2-unidades/p/MLB16139811?pdp_filters=category:MLB5867,TP-Link
,580.80,5,65,https://produto.mercadolivre.com.br/MLB-1738458866-amplimax-fit-3g4g-lancamento-elsys-20m-de-cabo-de-rede-_JM,
,185,"2,438",1,https://produto.mercadolivre.com.br/MLB-1990271649-roteador-tp-link-tl-wr949n-preto-_JM,
,1548.89,137,27,https://produto.mercadolivre.com.br/MLB-2007656616-roteador-bridge-mikrotik-the-4011-series-rb4011igsrm-_JM,
,1969.09,60,3,https://produto.mercadolivre.com.br/MLB-2207649931-roteador-tp-link-deco-x60-v3-branco-100v240v-2-unidades-_JM,
,52.93,962,1,https://produto.mercadolivre.com.br/MLB-2696902705-repetidor-expansor-de-sinal-wifi-roteador-t25-expansor-300m-_JM,
,285.12,"6,675",113,https://produto.mercadolivre.com.br/MLB-1390859509-roteador-wireless-tp-link-archer-c60-ac1350-5-antenas-wi-fi-_JM,
,453,11,36,https://produto.mercadolivre.com.br/MLB-1905625418-access-point-roteador-tp-link-archer-ax10-preto-_JM,
,56.99,187,4614,https://produto.mercadolivre.com.br/MLB-1874338227-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,
,5799,13,1,https://produto.mercadolivre.com.br/MLB-2109220189-roteador-mikrotik-cloud-core-router-ccr1016-12g-br-100v240v-_JM,
,630.49,206,4,https://produto.mercadolivre.com.br/MLB-2625821929-modem-roteador-wifi-zte-4g-253v-saida-p-chip-e-antena-rural-_JM,
,399.99,210,26,https://produto.mercadolivre.com.br/MLB-1155056175-roteador-wireless-gigabit-tenda-dual-band-ac11-alta-potncia-_JM,
,368,532,122,https://produto.mercadolivre.com.br/MLB-1816599794-access-point-roteador-tp-link-archer-c80-preto-com-nota-_JM,
,328,"2,128",41,https://produto.mercadolivre.com.br/MLB-1768404422-roteador-access-point-intelbras-action-rg-1200-preto-_JM,
,680,180,41,https://produto.mercadolivre.com.br/MLB-1843940869-roteador-access-point-tp-link-archer-ax50-preto-_JM,
,1646.90,56,4,https://produto.mercadolivre.com.br/MLB-2080981859-tl-wr802n-300mbps-wifi-n-nano-router-repetidor-_JM,
,402.93,532,279,https://produto.mercadolivre.com.br/MLB-1645506964-roteador-tp-link-mu-mimo-ac1900-archer-c80-_JM,
,127.61,969,15,https://produto.mercadolivre.com.br/MLB-1959879469-amplificador-de-wifi-300mbps-pro-xiaomi-original-promoco-_JM,
,222.74,"1,661",12,https://produto.mercadolivre.com.br/MLB-1970440866-roteador-intelbras-rf1200-wireless-action-smart-dual-band-_JM,
,386.06,"3,217",15,https://produto.mercadolivre.com.br/MLB-1002891131-roteador-wireless-tp-link-tl-wr941hp-3x-8dbi-alta-potencia-_JM,
,50.25,962,1209,https://produto.mercadolivre.com.br/MLB-1699266495-roteador-repetidor-wireless-n-sinal-wifi-repeater-300mbps-_JM,
,534.90,34,40,https://produto.mercadolivre.com.br/MLB-1861475897-roteador-wifi-mesh-tenda-mw3-ac-1200mbps-com-3-unidades-_JM,
,215,"1,130",176,https://produto.mercadolivre.com.br/MLB-1798917584-roteador-tp-link-archer-c50-branco-1-unidade-_JM,
,469.90,136,13,https://produto.mercadolivre.com.br/MLB-2682825158-sistema-wi-fi-mesh-d-link-covr-1102-100v240v-2-unidades-_JM,
,376.88,532,2,https://produto.mercadolivre.com.br/MLB-2671801792-access-point-roteador-tp-link-archer-c80-ac1900-1300mbps-_JM,
,649.99,153,2,https://produto.mercadolivre.com.br/MLB-2075820712-roteador-ac1200-mesh-deco-e4-2-pack-_JM,
,306.23,"2,111",5,https://produto.mercadolivre.com.br/MLB-1633606640-roteador-tp-link-300mbps-high-power-tl-wr841hp-_JM,
,188.10,"2,438",186,https://produto.mercadolivre.com.br/MLB-827241603-roteador-tplink-wireless-tl-wr949n-450mbps-3-antenas-5-dbi-_JM,
,179.90,"1,033",427,https://produto.mercadolivre.com.br/MLB-1433575696-roteador-repetidor-intelbras-rf-301k-wireless-300mbps-2-ant-_JM,
,1752.39,58,16,https://produto.mercadolivre.com.br/MLB-2029213026-roteador-mesh-tp-link-deco-x20-branco-2-unidades-_JM,
,2355.18,58,6,https://produto.mercadolivre.com.br/MLB-2010334535-roteador-sistema-wi-fi-mesh-tp-link-deco-x20-3-un-v2-bivolt-_JM,
,549.90,26,1060,https://produto.mercadolivre.com.br/MLB-1798703125-roteador-amplimax-fit-4g-elsys-modem-internet-_JM,
,1890,747,1,https://produto.mercadolivre.com.br/MLB-2663579641-50-roteador-intelbras-iwr-3000n-branco-com-fontes-testados-_JM,
,205,"1,661",5,https://produto.mercadolivre.com.br/MLB-2121339821-roteador-access-point-repetidor-intelbras-action-rf-1200-_JM,
,54.78,13,349,https://produto.mercadolivre.com.br/MLB-1927365352-roteador-repetidor-wireless-n-sinal-wifi-repeater-300mbps-_JM,
,1578.17,"1,113",126,https://produto.mercadolivre.com.br/MLB-2004872563-roteador-mesh-tp-link-deco-m5-branco-3-unidades-_JM,
,494.85,12,6,https://produto.mercadolivre.com.br/MLB-2047491494-roteador-wi-fi-300mbps-24ghz-greatek-gwr300n-15-unidades-_JM,
,444.90,61,4,https://produto.mercadolivre.com.br/MLB-2068396028-roteador-multilaser-gigabit-ac2600-8-antenas-re016-_JM,
,764,7,5,https://produto.mercadolivre.com.br/MLB-2677593093-roteador-mesh-d-link-covr-1103-branco-100v240v-3-unidades-_JM,
,256,172,31,https://produto.mercadolivre.com.br/MLB-2068396526-roteador-dlink-wifi-ac1200-tr069-wan-gigabit-dir841-_JM,
,201.50,"1,350",20,https://produto.mercadolivre.com.br/MLB-1852305462-roteador-intelbras-action-rf-1200-preto-100v240v-_JM,
,389,43,241,https://produto.mercadolivre.com.br/MLB-2133859086-roteador-d-link-wi-fi-exo-smart-mesh-ac3000mbps-6-dir-3040-_JM,
,99.20,"5,208",124,https://produto.mercadolivre.com.br/MLB-1630370630-roteador-repetidor-de-sinal-wifi-4-antenas-pix-link-lv-wr09-_JM,
,267.57,414,33,https://produto.mercadolivre.com.br/MLB-2024325603-roteador-tp-link-ec220-g5-branco-_JM,
,60,26,1,https://produto.mercadolivre.com.br/MLB-2637934677-placa-principal-roteador-intelbras-win-2403pcs-_JM,
TL-WR802N,370,56,959,https://www.mercadolivre.com.br/roteador-tp-link-tl-wr802n-azul-celeste-e-branco/p/MLB8606447?pdp_filters=category:MLB5867,TP-Link
,729,156,1,https://produto.mercadolivre.com.br/MLB-1784087000-roteador-mikrotik-routerboard-hex-s-rb760igs-cinza-100240v-_JM,
Archer,2799.88,5,93,https://www.mercadolivre.com.br/access-point-roteador-bridge-tp-link-archer-ax11000-v1-preto-e-vermelho-220v/p/MLB17899491?pdp_filters=category:MLB5867,TP-Link
RouterBOARD,419,107,839,https://www.mercadolivre.com.br/access-point-mikrotik-routerboard-groovea-52-rbgroovea-52hpn-branco-100v240v/p/MLB6079838?pdp_filters=category:MLB5867,MikroTik
UniFi,3599,559,360,https://www.mercadolivre.com.br/access-point-indoor-wmm-ubiquiti-unifi-ac-lite-ap-uap-ac-lite-branco-220v-5-unidades/p/MLB16234029?pdp_filters=category:MLB5867,Ubiquiti
,206.55,30,19,https://produto.mercadolivre.com.br/MLB-1799494165-roteador-tp-link-wi-fi-ac1200-dual-band-archer-c54-_JM,
,223.87,191,8,https://produto.mercadolivre.com.br/MLB-2011817130-roteador-tp-link-tl-mr3020-branco-_JM,
,216.80,665,1747,https://produto.mercadolivre.com.br/MLB-1537854514-roteador-wireless-d-link-ac1200-dir-842-dual-band-gigabit-_JM,
,153.40,"8,746",722,https://produto.mercadolivre.com.br/MLB-1337300774-repetidor-tp-link-wi-fi-300mbps-tl-wa850re-_JM,
,282.11,129,339,https://produto.mercadolivre.com.br/MLB-889499665-repetidor-wifi-wireless-sem-fio-1200mbps-dual-band-d-link-_JM,
,715.77,14,16,https://produto.mercadolivre.com.br/MLB-1990212939-mikrotik-routerboard-rb-d53ig-5hacd2hnd-hap-ac-_JM,
,317.99,141,30,https://produto.mercadolivre.com.br/MLB-1982907368-roteador-mercusys-mr50g-ac1900-gigabit-dual-band-245ghz-_JM,
,689.99,559,34,https://produto.mercadolivre.com.br/MLB-2659811422-access-point-indoor-wmm-ubiquiti-unifi-ac-ap-uap-ac-lite-_JM,
,75.02,10,306,https://produto.mercadolivre.com.br/MLB-1935947257-amplificador-sinal-2800m-original-repetidor-wifi-4-antenas-_JM,
,282.82,40,3,https://produto.mercadolivre.com.br/MLB-2066566830-roteador-gigabit-tenda-ac8-ac1200-mbps-dual-band-4-antenas-_JM,
,197,180,10,https://produto.mercadolivre.com.br/MLB-1941830885-roteador-mercusys-ac12g-preto-_JM,
RE057,89,72,2566,https://www.mercadolivre.com.br/roteador-multilaser-re057-branco/p/MLB6136400?pdp_filters=category:MLB5867,Multilaser
